course.co_id,course.name,course.name_eng,course.points,course.semester,course.hug,course.lesson,course.hours,course.exam_type,course.var
71618,מבוא לכימיה של הקרקע,INTRODUCTION TO SOIL CHEMISTRY,1,א',716,שעור,2,28,1
71619,יסודות המטאורולוגיה החקלאית,FUNDAMENTALS OF AGRICULTURAL METEOROLOGY,2,ב',716,שות,3,42,1
71620,מצעי גידול וסביבת השורשים,GROWTH MEDIA AND THE ROOT ENVIRONMENT,2,ב',716,שעור,2,28,1
71621,עיבודי קרקע,SOIL TILLAGE,2,ב',716,שומ,3,42,0
71622,פיזיקה של המים בקרקע,PHYSICS OF SOIL WATER,2,ב',716,שות,4,56,1
71623,מעבדה בהידראוליקה של זרימה במובלים ובקרקע,HYDRAULIC LAB. ON FLOW IN CONDUITS & SOILS,1,א',716,שומ,3,42,3
71625,משאבי המים של ישראל וניהולם,ISRAEL WATER RESOURCES AND THEIR MANAGMENT,1,א',716,שות,3,42,1
71627,מבוא לפיסיקה מודרנית,INTRODUCTION TO MODERN PHYSICS,1,א',716,שות,3.5,49,3
71628,מעבדה בפיזיקה,PHYSICS LABORATORY,2,ב',716,מעב,2,28,1
71701,הכרת משאבי הספריה,LIBRARY RESOURCES,2,ב',717,מטלה,0,0,3
71702,כלכלת משאבי טבע,NATURAL RESOURCE ECONOMICS,2,ב',717,שעור,3,42,1
71703,סטטיסטיקה תיאורית וגיליון אלקטרוני,DESCRIPTIVE STATISTIC AND SPREADSHEET,3,א' או ב',717,תרג,1,14,NULL
71705,כלכלת איכות הסביבה,ENVIRONMENTAL ECONOMICS,1,א',717,שעור,3,42,1
71706,ניירות ערך ומכשירים פיננסיים,SECURITIES AND FINANCIAL INSTRUMENTS,2,ב',717,שעור,3,42,1
71709,מבוא לכלכלה א',INT. TO ECONOMIC A,1,א',717,שות,4,56,1
71710,מבוא לכלכלה ב',INT. TO ECONOMIC B,2,ב',717,שות,4,56,1
71713,מבוא לאקונומטריקה ב',Introduction to Econometrics B,1,א',717,שעור,3,42,1
71714,כלכלת קואופרטיבים,COOPERATIVE ECONOMICS,2,ב',717,שעור,2,28,3
71716,תיקשורת ופירסום,comunication and advertising,2,ב',717,שעור,3,42,1
71717,מבוא לאקונומטריקה א',INTRODUCTION TO ECONOMETRICS A,2,ב',717,שות,4,56,1
71718,מבוא לכלכלת המשפחה הכפרית,INTRODUCTION TO THE ECONOMICS OF RURAL FAMILIES,1,א',717,שעור,3,42,1
71719,שיווק תוצרת חקלאית,MARKETING OF AGRICULTURAL PRODUCTS,1,א',717,שעור,3,42,1
71720,מבוא לחקר שווקים,INTRODUCTION TO MARKET RESEARCH,2,ב',717,שעור,3,42,3
71721,כלכלת החקלאות הישראלית,ECONOMY OF ISRAELI AGRICULTURE,2,ב',717,שעור,3,42,1
71723,מבוא לסטטיסטיקה ועיבוד נתונים א',INTRODUCTORY STATISTICS & DATA PROCESSING A,1,א',717,שות,4,56,1
71724,מבוא לסטטיסטיקה ועיבוד נתונים ב',INTRODUCTORY STATISTICS & DATA PROCESSING B,2,ב',717,שות,3,42,1
71726,התנהגות צרכנים,CONSUMER BEHAVIOR,2,ב',717,שעור,2,28,1
71730,סדנה בשיווק מוצרי מזון חקלאות וסביבה א',WORKSHOP IN AGRIC. MARKETING STRATEGY & ENVIRONM,1,א',717,שעור,3,42,3
71731,סדנה בשיווק מוצרי מזון חקלאות וסביבה ב',WORKSHOP IN AGRIC. MARKETING STRATEGY & ENVIRONM,2,ב',717,שעור,3,42,3
71732,תורת הצרכן,CONSUMER THEORY,1,א',717,שות,3,42,1
71733,ניהול השיווק,MARKETING MANAGEMENT,1,א',717,שעור,3,42,1
71734,תכנון חקלאי,AGRICULTURAL PLANNING,1,א',717,שעור,3,42,3
71735,מקרו כלכלה א',MACRO ECONOMICS A,1,א',717,שעור,3,42,1
71737,תורת היצרן,FIRM THEORY,2,ב',717,שות,3,42,1
71739,משוואות דפרנציאליות שמושיות,APPLIED DIFFERENTIAL EQUATIONS,2,ב',717,שעור,2,28,1
71740,חשבון דיפרנציאלי ואינטגרלי א' (מורחב),CALCULUS A (EXTENDED),1,א',717,שות,6,84,1
71741,מבוא לסוציולוגיה,INTRODUCTION TO SOCIOLOGY,2,ב',717,שעור,2,28,1
71742,תורת הרווחה,WELFARE THEORY,1,א',717,שות,3,42,1
71744,מתמטיקה שימושית לתלמידי קרקע ומים,APPLIED MATHEMATICS TO SOIL AND WATER SCIENCES,2,ב',717,שות,3,42,NULL
71745,חשבון דיפרנציאלי ואינטגרלי ב' (מורחב),CALCULUS B (EXTENDED),2,ב',717,שות,4,56,1
71746,מקרו כלכלה ב',MACRO ECONOMICS B,2,ב',717,שעור,3,42,1
71747,אלגברה ליניארית א',LINEAR ALGEBRA A,2,ב',717,שות,3,42,1
71748,אלגברה לינארית ב',LINEAR ALGEBRA B,1,א',717,שות,3,42,1
71751,יסודות החשבונאות והתמחיר,INTRODUCTION TO ACCOUNTING AND COSTING,1,א',717,שעור,4,56,1
71752,יסודות המימון,INTRODUCTION TO FINANCE,2,ב',717,שות,3,42,1
71753,משפט אזרחי - חקלאי,CIVIL AND AGRICULTURAL LAW,1,א',717,שעור,2,28,1
71754,תמחיר וחשבונאות מינהלית א',MANAGERIAL ACCOUNTING A,2,ב',717,שעור,3,42,3
71761,ניהול פיננסי,FINANCIAL MANAGEMENT,1,א',717,שעור,3,42,1
71764,כלכלת תיירות,ECONOMICS OF TOURISM AND TRAVEL,2,ב',717,שעור,3,42,1
71766,מערכות מידע בניהול,COMPUTERS & INFORMATION SYSTEMS,2,ב',717,שעור,3,42,1
71770,כלכלת המשק החקלאי א',FARM ECONOMICS A,1,א',717,שעור,3,42,0
71771,משפט מינהלי,ADMINISTRATIV LAW,2,ב',717,שעור,2,28,1
71772,ניתוח דוחות כספיים,ANALYSIS OF FINANCIAL REPORTS,2,ב',717,שעור,3,42,3
71801,פיזיולוגיה של בעלי-חיים,ANIMAL PHYSIOLOGY AND ANATOMY,1,א',718,שומ,7.5,105,1
71803,רבייה השוואתית,COMPARATIVE REPRODUCTION,1,א',718,שומ,4,56,1
71804,מבוא לאמבריולוגיה,INTRODUCTION TO EMBRYOLOGY,1,א',718,שעור,2,28,1
71807,פרוסמינר במדעי בעלי-חיים,PROSEMINAR IN ANIMAL SCIENCES ,1,א',718,מטלה,1,14,3
71808,מבוא לביולוגיה של בעלי-חיים,INTRODUCTION TO ANIMAL BIOLOGY,2,ב',718,שעור,2,28,1
71810,אנדוקרינולוגיה כללית, GENERAL ENDOCRINOLOGY,2,ב',718,שעור,2,28,1
71811,אימונולוגיה כללית,GENERAL IMMUNOLOGY,1,א',718,שעור,3,42,1
71812,גידול בקר לחלב,DAIRY CATTLE HUSBANDRY,2,ב',718,שומ,5,70,1
71813,גידול בקר לבשר,BEEF CATTLE HUSBANDRY,2,ב',718,שעור,3,42,1
71814,גידול צאן,SHEEP HUSBANDRY,2,ב',718,שומ,3.5,49,3
71815,היבטים של איכות הסביבה בגידול בעלי-חיים,ANIMAL PRODUCTION SYSTEMS & ENVIRONMENTAL POLLUA,2,ב',718,שעור,2,28,1
71817,מעבדה בהיסטולוגיה , HISTOLOGY LABORATORY,2,ב',718,מעב,4,56,1
71821,תחומי ידע ועשייה במדעי בעלי חיים,CENTRAL TOPICS IN ANIMAL SCIENCE,2,ב',718,שעור,1,14,NULL
71822,ממשק והזנת עופות,poultry nutrition and managemnt,2,ב',718,שומ,6,84,1
71824,מבוא לפרזיטולוגיה,INTRODUCTION TO PARASITOLOGY,2,ב',718,שעור,3,42,1
71825,גידול סוסים,EQUINE MANAGEMENT,1,א',718,שעור,2,28,NULL
71826,פיזיולוגיה של עופות,AVIAN PHYSIOLOGY,1,א',718,שומ,4,56,1
71830,מבוא לנוירוביולוגיה,INTRODUCTION TO NEUROBIOLOGY,2,ב',718,שעור,2,28,1
71831,רביית דגים,FISH REPRODUCTION,2,ב',718,שומ,3,42,0
71832,תרופות והשפעתן בבעלי-חיים,DRUGS AND THEIR INFLUENCE ON FARM ANIMALS,1,א',718,שומ,2,28,0
71833,ביוקלימטולוגיה של חיות הבית,BIOCLIMATOLOGY OF FARM ANIMALS,1,א',718,שעור,2,28,1
71835,ביולוגיה של בלוטת החלב,BIOLOGY OF THE MAMMARY GLAND,1,א',718,שומ,3.5,49,1
71836,ביולוגיה ואקולוגיה של דגים ,FISH BIOLOGY AND ECOLOGY,2,ב',718,שומ,4,56,3
71837,פיזיולוגיה של דגים,FISH PHYSIOLOGY,2,ב',718,שומ,3.5,49,0
71838,זואוגאוגרפיה של חולייתנים בישראל,THE ZOOGEOGRAPHY OF VERTEBRATES IN ISRAEL,2,ב',718,שעור,3,42,3
71839,עקרונות התזונה של חיות המשק,PRINCIPLES OF FARM ANIMALS NUTRITION,2,ב',718,שעור,4,56,1
71840,רווחת חיות משק,animal welfare,1,א',718,שעור,2,28,1
71843,מזונות והזנת מעלי גירה,ruminant feeds and deeding,1,א',718,שתומ,5,70,3
71844,יסודות תורת המחלות,ELEMENTS OF PATHOLOGY,2,ב',718,שומ,3,42,1
71845,מחלות עופות,POULTRY DISEASES,2,ב',718,שומ,2,28,1
71846,מחלות בקר וצאן,DISEASES OF SHEEP AND CATTLE,1,א',718,שעור,3,42,1
71851,תפוקה ואיכות מוצרים מן העוף,PRODUCTION AND QUALITY OF CHICKEN MEAT AND EGGS,1,א',718,שעור,2,28,1
71852,אקולוגיה מיקרוביאלית במערכות מידגה,MICROBIAL ECOLOGY IN AQUACULTURE SYSEMS,1,א',718,שעור,2,28,1
71854,סמינריון במדעי בעלי חיים,MINI-SEMINAR IN ANIMAL SCIENCE,2,ב',718,סמ,1,14,3
71903,מטבוליזם של ליפידים,METABOLISM OF LIPIDS,2,ב',735,שומ,4,56,0
71908,ביופילמים בתעשיית המזון,BIOFILMS IN THE FOOD INDUSTRY,2,ב',722,שעור,2,28,3
71910,אקולוגיה של צמחים,PLANT ECOLOGY,2,ב',724,שומ,3,42,1
71912,מודלים לסימולציה של מערכות חקלאיות,MODELS AND SIMULATION OF AGRIC. SYSTEMS,2,ב',713,שות,3,42,NULL
71913,גיאוכימיה של גופי מים,AQUATIC GEOCHEMISTRY,2,ב',716,שות,3,42,NULL
71915,היבטים אפידמיולוגיים וסביבתיים של מחלות צמחים,ENVIRONMENTAL EPIDEMIOLOGICAL ASPECTS OF PLAN,2,ב',715,שעור,2,28,0
71918,תנועת מומסים בקרקע,SOLUTE TRANSPORT IN SOILS,2,ב',716,שתומ,4,56,0
71920,סמינר מוסמך בביוכימיה ומדעי המזון,M.S.c SEMINAR IN BIOCHEMISTRY, SCIENCES & HUMAN,1,א',722,סמ,1,14,3
71925,ביוכימיה ופיסיולוגיה של תזונת האדם,BIOCHEMISTRY AND PHYSIOLOGY OF HUMAN NUTRITION,2,ב',712,שעור,2,28,NULL
71926,פיזיולוגיה סביבתית של בעלי-חיים,ENVIRONMENTAL PHYSIOLOGY OF FARM ANIMALS,2,ב',735,שעור,2,28,0
71929,היבטים מולקולריים ביחסי גומלין פטריה-צמח,MOLECULAR ASPECTS OF PLANT-FUNGAL INTERACTIONS,1,א',715,שעור,2,28,NULL
71930,קולחים - השבה, השקיה והשלכות סביבתיות,EFFLUENTS - RECLAMATION AND ENVIRONMENTAL IMPLIC,2,ב',716,שות,3,42,1
71934,בקרה של דגרדצית החלבון בתא,CONTROL OF CELL PROTEIN DEGRADATION,2,ב',722,שעור,2,28,NULL
71935,מורפוגזה והתפתחות בצמחים,PLANT MORPHOGENESIS AND DEVELOPMENT,1,א',724,שות,3,42,NULL
71937,פיזיולוגיה שלאחר הקטיף,POST-HARVEST PHYSIOLOGY,2,ב',714,שעור,2.5,35,1
71939,הדברה ביולוגית של מזיקים,BIOLOGICAL PEST CONTROL,2,ב',715,שעור,2,28,0
71944,יסודות הציטוגנטיקה,PRINCIPLES OF CYTOGENETICS,1,א',721,שעור,2.5,35,1
71945,היבטים סביבתיים בהדברת עשבים,ENVIRONMENTAL ASPECTS IN WEED CONTROL,1,א',713,שעור,2,28,3
71946,שיטות להערכת איכות מים במערכות מדגה,WATER QUALITY ASSESSMENTIN AQUACULTURE SYSTEMS,2,ב',735,מעב,3,42,3
71947,עקרונות אקולוגיים בתכנון מרחבי לשמירת טבע,ecological principles in spatial conservation pl,2,ב',728,שעור,2,28,0
71950,סדנת מחקר במטעים וצמחי נוי,RESEARCH APPROACHES IN HORTICULTURE,3,א' או ב',714,סדנה,2,28,0
71952,סדנה בבעיות נבחרות של מדגה ודייג,WORKSHOP ON SELECTED ASPECTS OF AQUACULTURE & FI,1,א',735,שעור,2,28,3
71953,יחסים בין מיקרואורגניזמים ופרוקי רגלים,INTERACTION BETWEEN MICROORGANISMS AND ARTHROPODS,2,ב',735,שעור,2,28,NULL
71955,חומרי טבע בגידולי שדה ירקות וצמחי מרפא,SPECIALIZED METABOLITES IN CROPS,1,א',713,שעור,2,28,NULL
71958,אקרולוגיה,ACAROLOGY,1,א',715,שומ,3.5,49,0
71959,חשיבה אסטרטגית וקבלת החלטות,STRATEGOC JUDGMENT AND DECISION MAKING,1,א',717,שעור,3,42,NULL
71960,סמינר מוסמך באגרואקולוגיה ובריאות הצמח,M.S.c SEMINAR IN AGROECOLOGY AND PLANT HEALTH ,3,א' או ב',715,סמ,1,14,3
71961,סמינר מוסמך בגנטיקה והשבחה,M.S.c SEMINAR IN GENETICS & BREEDING,3,א' או ב',721,סמ,1,14,3
71962,סדנה טכנולוגיה של חלב (ביוכימיה מדעי המזון) ,WORKSHOP - MILK TECHNOLOGY (BIOCHEMISTRY & FOOD SCIENCE),1,א',722,סדנה,1,14,0
71965,סטטיסטיקה רב-משתנית לשיווק וחקלאות,MULTIVARIATE DATA ANALY FOR MARKETING/AGRICULTURE,1,א',717,שעור,3,42,0
71970,סדנה (מדעי הצמח בחקלאות),WORKSHOP (PLANT SCIENCES IN AGRICULTURE),2,ב',724,סדנה,2,28,0
71974,חקלאות מדייקת,PRECISION AGRICULTURE,1,א',713,שעור,2,28,3
71975,פרוטאופדיה - קורס הדמיה בעזרת מחשב,PROTEOPEDIA – IN SILICO LAB COURSE,1,א',722,סדנה,2,28,NULL
71976,שינוי גלובלי - השלכות ביולוגיות ואקולוגיות,BIOLOGY AND ECOLOGY OF GLOBAL CHANGE,1,א',728,שות,3,42,1
71977,מיקרוביולוגיה סביבתית,ENVIRONMENTAL MICROBIOLOGY,2,ב',715,שעור,2,28,NULL
71978,ממברנות ביולוגיות,BIOMEMBRANES,1,א',714,שעור,2,28,0
71980,שיטות נומריות,NUMERICAL METHODS,2,ב',717,שעור,3,42,0
71983,אסטרטגיה וניהול שיווק מתקדם,advaced marketing strategy,2,ב',717,שעור,3,42,3
71984,מעבדה בשיטות אימנולוגיות במחקר,IMMUNOLOGICAL METHODS IN RESEARCH-LABORATORY COURSE,1,א',735,מעב,2,28,NULL
71989,אקונומטריקה א',ECONOMETRICS A,1,א',717,שות,4,56,1
71990,אקונומטריקה ב',ECONOMETRICS B,2,ב',717,שעור,3,42,3
71996,סמינר מחקרי ב' בכלכלה חקלאית,RESEARCH SEMINAR B IN AGR. ECONOMICS,3,א' או ב',717,סמ,1,14,3
71998,מבוא למשוואות דיפרנציאליות רגילות,INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,1,א',717,שעור,2,28,1
71999,משואות דיפרנציאליות חלקיות,PARTIAL DIFFERENTIAL EQUATIONS,2,ב',717,שעור,4,56,0
72107,מבוא לאקולוגיה ולביולוגיה של אוכלוסיות,INTRO. TO ECOLOGY & POPULATION BIOLOGY,1,א',570,שות,5,70,1
72110,מבוא לביולוגיה של האורגניזם - מעבדה,FROM CELL TO ORGANISM - LAB,1,א',570,שומ,3,42,0
72120,ביוכימיה של התא,BIOCHEMISTRY OF THE CELL,1,א',570,שות,6,84,1
72121,ביוכימיה של התא לתלמידי מדעי החיים,BIOCHEMISTRY OF THE CELL,2,ב',570,שות,6,84,1
72126,מבוא לביולוגיה של האורגניזם (מצומצם),-Introduction to Biology and Evolution of Organisms,1,א',570,שעור,2,28,NULL
72128,מבוא לביולוגיה של האורגניזם,-Introduction to Biology and Evolution of Organisms,1,א',570,שומ,5,70,NULL
72131,אתגרים בגנטיקה,GENETICS LAB - HONOR'S PROG.,2,ב',570,תרג,3,42,0
72140,סמינריון מודרך לתלמידי תכנית אתגר שנה א,GUIDED SEMINAR - HONOR'S PROG.,9,קורס שנתי,570,סמ,4,56,3
72145,סקס ואבולוציה:פרחים, דבורים ושוק האבקה כדוגמא,invitation to plant ecology and evolution,1,א',570,שעור,2,28,NULL
72147,עולם החיידקים,Microbe Hunters- Inntroduction to the world of bacteria,1,א',570,שעור,2,28,NULL
72148,כל הביולוגיה על רגל אחת,introduction to biology,1,א',570,שעור,2,28,NULL
72153,מבוא לביולוגיה של התא לתלמידי ביולוגיה,Introduction to Cell Biology,1,א',570,שות,3,42,NULL
72155,מבוא לגנטיקה,GENERAL GENETICS A,2,ב',570,שתומ,5,70,1
72156,מבוא לגנטיקה (מצומצם),INT. TO GENETICS - HONOR'S PROG.,2,ב',570,שעור,3,42,1
72160,מבוא לביולוגיה לתלמידי מדעים,Biology basic,1,א',570,שות,3,42,NULL
72301,מבוא להסתברות וסטטיסטיקה,FUNDAMENTALS OF PROBABILITY AND STATISTICAL ANAL,2,ב',570,שות,4,56,1
72320,ביולוגיה התפתחותית: מתא בודד לעובר ולאורגניזם, DEVELOPMENTAL BIOLOGY,2,ב',570,שות,5,70,1
72328,מפגש מודרך עם המחקר הביולוגי לתלמידי אתגר - שנה ג,GUIDED PROJECT IN BIOL. RESEARCH - HONOR'S PROG.,9,קורס שנתי,570,ע.מע,10,140,0
72329,מפגש מודרך עם המחקר הביולוגי,GUIDED PROJECT IN BIOLOGICAL RESEARCH,9,קורס שנתי,570,ע.מע,5,70,3
72332,מבוא לביולוגיה מולקולרית,INTRODUCTION TO MOLECULAR BIOLOGY,1,א',570,שות,5,70,1
72334,מבוא למדעי הצמח,INTRODUCTION TO PLANT SCIENCE,1,א',570,שומ,5,70,1
72335,מבוא למיקרוביולוגיה,INTRODUCTION TO MICROBIOLOGY,9,קורס שנתי,570,שומ,5,70,1
72336,מבוא לפיסיולוגיה,INTRODUCTION TO PHYSIOLOGY,1,א',570,שתומ,5,70,1
72339,ביוכימיה מורחב,BIOCHEMISTRY : ADVANCED LEVEL,2,ב',570,שתומ,6,84,1
72342,מיקרוביולוגיה מורחב,MICROBIOLOGY:ADVANCED LEVEL,2,ב',570,שעור,5,70,1
72343,פיסיולוגיה מורחב,PHYSIOLOGY: ADVANCED LEVEL,2,ב',570,שות,5,70,1
72345,גנטיקה מורחב ,TOPICS IN CLASSICAL AND MOLECULAR GENETICS,2,ב',570,שומ,5,70,1
72346,מדעי הצמח מורחב ,PLANT PHYSIOLOGY AND BIOCHEMISTRY,2,ב',570,שומ,5,70,1
72348,מפגש מודרך עם המחקר הביולוגי לתלמידי פסיכוביולוגיה,GUIDED PROJECTS IN BIOL. RES. FOR PSYCHOBIOLOGY,9,קורס שנתי,570,ע.מע,10,140,3
72349,מעבדה במדעי המח וההתנהגות לתלמידי פסיכוביולוגיה,LAB. IN BRAIN & BEHEVIOR FOR PSYCHOBIOLOGY STU.,1,א',570,מעב,3,42,0
72350,תורשת האדם,HUMAN GENETICS,1,א',570,שות,3,42,1
72352,מנגנוני דיפרנציאציה והתמרה סרטנית,DIFFERENTIATION MECH. & CANCER TRANSFORMATION,1,א',570,שעור,3,42,1
72356,מעבדה בביוכימיה לתלמידי ביולוגיה,Biochemistry lab for 2nd year,2,ב',570,מעב,3,42,NULL
72359,ביולוגיה של פטריות,BIOLOGY OF FUNGI,2,ב',570,שומ,3,42,1
72362,מבוא למיקרוביולוגיה - מצומצם,INT. TO MICROBIOLOGY - HONOR'S PROG.,1,א',570,שעור,3,42,1
72363,מבוא לפיסיולוגיה (מצומצם),INT. TO PHYSIOLOGY - HONOR'S PROG.,1,א',570,שעור,4,56,1
72368,מבוא לאבולוציה ,-,2,ב',570,שות,4,56,NULL
72369,נוירוביולוגיה ומדעי המח,INTRODUCTION TO NEUROBIOLOGY,2,ב',570,שות,5,70,1
72373,ביולוגיה של התא מורחב, CELL BIOLOGY,2,ב',570,שות,5,70,1
72380,הסתברות לתלמידי אתגר,INT. TO STATISTICS & PROBABILITY - HONOR'S PROG.,2,ב',570,שעור,3,42,1
72390,סמינריון מודרך לתלמידי תכנית אתגר שנה ב,GUIDED SEMINAR - HONOR'S PROG.,9,קורס שנתי,570,סמ,4,56,3
72517,מעבדה מתקדמת בביולוגיה תאית לתלמידי אתגר,Advanced Cell Biology Workshop for Honor's Program,2,ב',570,מעב,4,56,NULL
72520,סמינריון בוגר: אבולוציה, אקולוגיה והתנהגות,UNDERGRADUATE SEMINAR: EVOLUTION, SYSTEMATICS, E,2,ב',570,סמ,2,28,3
72521,סמינריון בוגר: גנטיקה,UNDERGRADUATE SEMINAR: GENETICS,2,ב',570,סמ,2,28,3
72522,סמינריון בוגר: ביולוגיה תאית והתפתחותית,UNDERGRADUATE SEMINAR: CELLULAR AND MOLECULAR BI,2,ב',570,סמ,2,28,3
72524,סמינריון בוגר: מדעי הצמח,UNDERGRADUATE SEMINAR: PLANT SCIENCES,2,ב',570,סמ,2,28,3
72525,סמינריון בוגר: ביוכימיה מבנית ומולקולרית,SEMINAR: STRUCTURAL AND MOLECULAR BIOCHEMISTRY,2,ב',570,סמ,2,28,3
72526,סמינריון בוגר: מדעי המח וההתנהגות,UNDERGRADUATE SEMINAR: BRAIN & BEHAVIOR SCIENCES,2,ב',570,סמ,2,28,3
72527,סמינריון בוגר: מיקרוביולוגיה מולקולרית,UNDERGRADUATE SEMINAR: MOLECULAR MICROBIOLOGY,2,ב',570,סמ,2,28,0
72539,סמינריון בוגר: פסיכוביולוגיה,UNDERGRADUATE RESEARCH SEMINAR IN PSYCHOBIOLOGY,2,ב',570,סמ,2,28,0
72582,אסטרוביולוגיה של כדור הארץ,Astrobiology of Planet Earth,1,א',570,שעור,2,28,NULL
72585,התנהגות בעלי-חיים,ANIMAL BEHAVIOR,1,א',570,שות,3,42,1
72587,יחסי גומלין צמח-פתוגן,PLANT - PATHOGEN RELATIONSHIPS,2,ב',570,שוס,3,42,1
72604,אקולוגיה מורחב,ECOLOGY - ADVANCED LEVEL,2,ב',570,שות,3,42,1
72605,צומח וצמחיית ישראל,VEGETATATION AND FLORA OF ISRAEL,1,א',570,שעור,3,42,1
72616,מבוא לביוטכנולוגיה,-,1,א',570,שעור,2,28,1
72619,אנטומולוגיה כללית,GENERAL ENTOMOLOGY,1,א',570,שעור,4,56,2
72621,השלמת עבודה מעשית מחקרית לתלמידי פסיכוביולוגיה,-,9,קורס שנתי,570,סמ,6,84,0
72623,אקולוגיה, אבולוציה והתנהגות של עופות, Ecology, Evolution and Behavior of birds,9,קורס שנתי,570,שות,6,84,1
72625,מנגנונים עצביים בהתנהגות של בעלי חיים,NEURAL MECHANISMS OF ANIMAL BEHAVIOUR,1,א',570,שעור,4,56,1
72633,נושאים מרכזיים בנוירוביולוגיה,TOPICS IN NEUROBIOLOGY,1,א',570,שות,4,56,1
72637,התמודדות אורגניזמים עם שינויים בתנאי סביבה,Adaptation of plants and other organisms to environmental conditions,1,א',570,שעור,3,42,2
72639,צמחים בשרות האדם,PLANTS IN THE SERVICE OF MAN,2,ב',570,שומ,3,42,1
72640,מבוא לאקולוגיה של מפרץ אילת לתלמידי תכנית אתגר,Ecosystem of the Red Sea for Honor Students,2,ב',570,שומ,4,56,NULL
72644,פרס נובל במדעי החיים: על מה ולמה,The Nobel Prize in life sciences: what did they get it for?,2,ב',570,שעור,2,28,NULL
72646,ביולוגיה ואקולוגיה של דגים,FISH FAUNA OF ISRAEL,2,ב',570,שומ,4.5,63,1
72651,ביולוגיה מולקולרית של תאים אנימליים,MOLECULAR BIOLOGY OF ANIMAL CELLS,2,ב',570,שעור,3,42,1
72664,ביולוגיה מולקולרית של חיידקים ובקטריופאג'ים,MOLECULAR BIOLOGY OF BACTERIA AND BACTERIOPHAGES,1,א',570,שעור,2,28,1
72665,אימונולוגיה,IMMUNOLOGY,1,א',570,שעור,3,42,1
72674,קיפול חלבונים,protein folding,1,א',570,שות,3,42,3
72677,ביואינפורמטיקה: אנליזה ממוחשבת של רצפי מולקולות ביולוגיות,BIOINFORMATICS-COMPUTERIZED ANALYSIS OF BIO. SEQ,1,א',570,שעור,2.5,35,5
72678,חייו ומותו של חלבון,The life and death of Proteins,2,ב',570,שוס,3,42,NULL
72679,מיקרוביולוגיה שימושית,APPLIED MICROBIOLOGY,1,א',570,שות,5,70,1
72683,גנטיקה מולקולרית של אאוקריוטים,MOLECULAR GENETICS OF EUKARYOTES,1,א',570,שעור,2,28,1
72687,ביואינפורמטיקה: אנליזה ממוחשבת של רצפי מולקולות ביולוגיות- מעבדה,BIOINFORMATICS-COMPUTERIZED ANALYSIS OF BIO. SEQ - lab,1,א',570,מעב,1.5,21,NULL
72707,איתות מולקולרי במיקרואורגניזמים,molecular signaling in prokaryotes,2,ב',570,שוסד,3,42,1
72722,יישומים ביוטכנולוגיים,"real life" biotechnology,2,ב',570,שוס,2,28,NULL
72745,ביולוגיה מולקולרית כבסיס להנדסה ותרפיה גנטית,MOLECULAR BIOLOGY AS A BASIS FOR GENE THERAPY,1,א',570,שוס,3,42,3
72756,שעונים ביולוגיים,Biological Clocks,2,ב',570,שומ,2,28,1
72782,פרוייקט רוטציה א',-,9,קורס שנתי,570,ע.מע,3,42,NULL
72783,פרוייקט רוטציה ב',-,9,קורס שנתי,570,ע.מע,3,42,NULL
73502,פרקים נבחרים בביולוגיה מולקולרית של צמחים,PLANT MOLECULAR BIOLOGY,2,ב',721,שעור,2,28,3
73504,סמינר מוסמך באיכות הסביבה ומשאבי טבע בחקלאות,M.S.c SEMINAR IN AGRIC. & ENVIRONMENTAL QUALITY,2,ב',728,סמ,1,14,3
73508,תזונת ילדים,PEDIATRIC NUTRITION,1,א',712,שעור,2,28,0
73509,תורת המשחקים,GAME THEORY,2,ב',717,שעור,3,42,1
73516,פיסיולוגיה של תוספי תזונה,PHYSIOLOGY OF DIETARY SUPPLEMENTS,1,א',712,שעור,2,28,NULL
73517,טכנולוגיה של אפיה,BAKING TECHNOLOGY,2,ב',722,שעור,2,28,1
73518,סדנה (מדעי התזונה) -תזונת החולה הקריטי,WORKSHOP A (NUTRITIONAL SCIENCES) -CRITICAL CARE NUTRIATION,2,ב',712,סדנה,2,28,0
73519,סדנה (מדעי התזונה) תזונת החולה הקריטי,WORKSHOP A (NUTRITIONAL SCIENCES) -CRITICAL CARE NUTRIATION,2,ב',712,סדנה,2,28,0
73521,שיטות הפרדה בביולוגיה,SEPERATION METHODS IN BIOLOGY,2,ב',735,שעור,2,28,1
73522,מעבדה בשיטות הפרדה בביולוגיה,LAB. IN METHODS OF CHROMATOGRAPHY,2,ב',735,מעב,1.5,21,1
73523,אינטראקציה בין תזונה להתבטאות גנטית,INTERACTION BETWEEN NUTRIENTS AND GENES,1,א',712,שעור,2,28,NULL
73524,אפידמיולוגיה של התזונה,NUTRITIONAL EPIDEMIOLOGY,2,ב',712,שעור,2,28,NULL
73525,סדנה א'- סוגיות סביבתיות בישראל,WORKSHOP A-ENVIROMENTAL CHALLENGES IN ISRAEL,1,א',728,סדנה,2,28,NULL
73527,שונות ברצף ה-DNA ויישומיהם,DNA SEQUENCES: VARIATION & APPLICATIONS,1,א',721,שות,3,42,1
73532,התורשה של התאמה פיזיולוגית בגידולי תבואות,THE GENETICS OF CROP PHYSIOLOGIAL ADAPTATION,1,א',713,שעור,2,28,NULL
