group.id,course.co_id,group.lesson
8973351,17102,שעור,NULL
8269786,17109,שעור, 
8973663,17110,שעור,NULL
8973605,17111,תרג,NULL
8269790,17139,תרג, 
8269792,17172,שעור, 
8973662,17178,שעור,NULL
8269795,17182,תרג, 
8988409,17205,שעור,NULL
8269799,17214,תרג, 
8269800,17221,תרג, 
8269801,17222,שעור, 
8973214,17223,תרג,NULL
8269802,17224,שעור, 
8269803,17225,שעור, 
8973911,17231,שוס,NULL
8974053,17239,שוס,NULL
8973550,17243,שוס,NULL
8973216,17251,סמ,NULL
8974042,17257,סמ,NULL
8269806,17260,שעור, 
8269807,17261,שעור, 
8973303,17262,תרג,NULL
9010710,17265,תרג,NULL
8974315,17267,תרג,NULL
8973388,17283,שוס,NULL
8973656,17285,שוס,NULL
8974772,17292,שוס,NULL
8973547,17318,שוס,NULL
8269817,17360,סמ,א
8269818,17360,סמ,ב
8269819,17549,תרג, 
8269821,17811,תרג,א
8269822,17811,תרג,ב
8973606,17814,סמ,NULL
8973912,17829,סמ,NULL
8973586,17842,סמ,NULL
8973306,17847,סמ,NULL
8973661,17873,סמ,NULL
8973302,17878,סמ,NULL
8973909,17880,סמ,NULL
8973556,17886,סמ,NULL
8973910,17889,סמ,NULL
8974040,17894,סמ,NULL
8988411,17962,סמ,NULL
8269835,18102,תרג, 
8269836,18104,מכי, 
8269837,18106,מכי, 
8269838,18114,שעור, 
8269839,18115,מטלה,א
8269840,18115,מטלה,ב
8974630,18355,שות,NULL
9031289,18703,שות,NULL
8978059,18704,שות,NULL
8269844,18817,סמ, 
8974656,18871,שוס,NULL
8974631,18875,שעור,NULL
8974632,18876,שוס,NULL
8974633,18877,תרג,NULL
8974634,18902,סמ,NULL
8974635,18903,סמ,NULL
8269851,19194,שעור, 
8269852,19195,שעור, 
8269853,19196,תרג,א
8274052,19196,תרג,ב
8274189,19303,סמ,NULL
8269858,19425,תרג,א
8269859,19425,תרג,ב
8274064,19505,סמ,NULL
8274057,19512,סמ,NULL
8974371,19516,שעור,NULL
8274055,19522,סמ,NULL
8274059,19523,סמ,NULL
8274062,19524,סמ,NULL
8274067,19525,סמ,NULL
8274068,19527,סמ,NULL
8274071,19528,סמ,NULL
8973242,19529,שעור,NULL
8274054,19807,סמ,NULL
8274056,19813,סמ,NULL
8274058,19823,סמ,NULL
8274063,19828,סמ,NULL
8274070,19829,סמ,NULL
8274072,19844,סמ,NULL
8974610,19853,סמ,NULL
8274065,19882,סמ,NULL
8269871,20112,שעור, 
8269872,20119,שעור, 
8269876,20180,תרג, 
8269879,20419,שומ, 
8973401,20425,סמ,NULL
8269881,20430,סדנה, 
8973403,20481,סמ,NULL
8974614,20528,שעור,NULL
8973408,20548,שעור,NULL
8973415,20549,שומ,NULL
8973411,20583,שומ,NULL
8973413,20597,שומ,NULL
8973412,20666,שומ,NULL
8973398,20701,סדנה,NULL
8973416,20704,סדנה,NULL
8973404,20705,סדנה,NULL
8269892,20720,סדנה,א
8269893,20720,סדנה,ב
8973399,20725,סדנה,NULL
8974399,20732,שומ,NULL
8974853,20785,שומ,NULL
8973418,20826,סמ,NULL
8974844,21096,שעור,NULL
8974819,21098,שעור,ב
8974812,21098,שעור,א
8269901,21100,סיור, 
8269902,21101,שעור, 
8974158,21103,שעור,NULL
8274193,21104,תרג,NULL
8274188,21105,תרג,NULL
8269904,21106,הדר, 
8269905,21107,תרג, 
8269906,21109,תרג, 
8269908,21111,תרג, 
8974792,21139,סמ,NULL
8973366,21153,סמ,NULL
8274195,21200,תרג,NULL
8274196,21304,תרג,NULL
8274197,21305,סמ,NULL
8269916,21348,שעור, 
8269917,21410,מטלה, 
8974454,21451,מטלה,NULL
8269919,21515,תרג, 
8274211,21555,סמ,NULL
8274201,21563,סמ,NULL
8274212,21564,שעור,NULL
8274214,21565,שעור,NULL
8274200,21608,תרג,NULL
8274215,21818,סמ,NULL
8269924,21832,הדר, 
8274216,21843,סמ,NULL
8274217,21851,סמ,NULL
8274221,21873,סמ,NULL
8977614,21882,סמ,
8274223,21903,סמ,NULL
8973161,21904,סמ,NULL
8274224,21905,סמ,NULL
8973162,21906,סמ,NULL
8973966,21914,סמ,NULL
8971753,22150,שעור,NULL
8973571,22151,שות,NULL
8973904,22468,שעור,NULL
8973472,22553,שעור,NULL
8973475,22700,שוס,NULL
8269936,22715,שעור, 
8973906,22733,סמ,NULL
9006001,22800,שעור,NULL
8974303,22813,שעור,NULL
8973467,22876,סמ,NULL
8269941,23101,שעור, 
8269942,23101,תרג,א
8269943,23101,תרג,ב
8974230,23102,שעור,NULL
8269944,23103,שות, 
8269945,23105,סדנה, 
8269946,23107,סדנה, 
8973497,23111,שעור,NULL
8269947,23113,שות, 
8973484,23120,שעור,NULL
8973485,23120,תרג,NULL
8973486,23121,שעור,NULL
8973487,23121,תרג,NULL
8269949,23125,תרג, 
8973480,23125,שעור,NULL
8269951,23308,סדנה, 
8269952,23310,שות, 
8973504,23311,סדנה,NULL
8269953,23317,סדנה, 
8269954,23318,שות, 
8269955,23323,שעור, 
8269956,23328,תרג, 
8973508,23340,שעור,NULL
8974041,23341,תרג,NULL
8973505,23351,שעור,NULL
8973506,23351,תרג,NULL
8973483,23363,סמ,NULL
8269959,23403,סמ, 
8973499,23404,סמ,NULL
8974700,23415,שוס,NULL
8973489,23454,שעור,NULL
8973490,23454,מעב,NULL
8973482,23514,סמ,NULL
8269963,23602,שות, 
8269964,23604,סמ, 
8974871,23613,שות,NULL
8974064,23803,סמ,NULL
8973500,23889,סמ,NULL
8974043,23931,סמ,NULL
8973502,23938,סמ,NULL
8973491,23946,סמ,NULL
8269975,23951,סמ, 
8974860,24040,שעור,NULL
8971705,24144,שעור,NULL
8971703,24146,תרג,NULL
8269978,24147,שעור, 
8971708,24149,שעור,NULL
8973456,24153,שעור,NULL
8269980,24154,שעור, 
8971698,24158,שוס,NULL
8973561,24222,תרג,NULL
8269991,24235,תרג,
8973154,24236,תרג,
8973546,24240,שעור,NULL
8974793,24241,שעור,NULL
8973668,24243,שעור,NULL
8971711,24340,שעור,NULL
8973559,24410,שעור,NULL
8971712,24412,סמ,NULL
8971706,24420,סמ,NULL
8971707,24431,שעור,NULL
8971713,24802,סמ,NULL
8971714,24835,שעור,NULL
8974942,24868,סמ,NULL
8971715,24878,סמ,NULL
8971693,24945,תרג,NULL
8971699,24947,שות,NULL
8973560,24949,סמ,NULL
8971700,24962,סמ,NULL
8973396,24963,סמ,NULL
8973395,24964,סמ,NULL
8270011,25102,מכי,א
8270012,25102,מכי,ב
8270013,25102,מכי,ג
8990132,25102,מכי,ד
8270014,25103,מכי,א
8270015,25103,מכי,ב
8270017,25103,מכי,ג
8270018,25103,מכי,ד
8987551,25103,מכי,ו
8974709,25103,מכי,ה
8270021,25119,מכי,א
8270022,25119,מכי,ב
8270023,25119,מכי,ג
8270024,25119,מכי,ד
8270025,25119,מכי,ה
8270026,25119,מכי,ו
8270027,25119,מכי,ז
9003848,25119,מכי,ח
8270028,25121,הדר, 
8974403,25123,שות,NULL
8270030,25133,מכי, 
8974185,25140,שות,NULL
8270033,25141,שות, 
8270034,25144,שות, 
8974186,25150,שות,NULL
8270036,25201,שות, 
8270037,25202,שות, 
8270038,25203,שות, 
8971727,25301,שות,NULL
8971728,25303,שות,NULL
8270041,25308,שות, 
8974127,25331,שוס,NULL
8270043,25352,שות, 
8974130,25355,שוס,NULL
8974187,25400,שוס,NULL
8974388,25406,שוס,NULL
8973976,25452,שוס,NULL
8270049,25505,שעור, 
8974131,25506,שוס,NULL
8270051,25522,שות, 
9022694,25535,שוס,NULL
8973977,25547,שוס,NULL
8974359,25549,שוס,NULL
8270055,25817,סמ, 
8973987,25818,סמ,NULL
8974099,25825,שוס,NULL
8973986,25829,סמ,NULL
8974741,25838,שוס,NULL
8974360,25846,סמ,NULL
8974395,25854,סמ,NULL
8974402,25867,סמ,NULL
8974128,25881,סמ,NULL
8974361,25893,סמ,NULL
8974392,25913,סדנה,NULL
8974379,25916,סדנה,NULL
8974564,25926,ע.מע,א
8974717,25926,ע.מע,ב
8974390,25927,סדנה,NULL
8974344,25932,סמ,NULL
8974391,25990,סדנה,NULL
8270067,26001,תרג, 
8270068,26090,מכי, 
8270069,26102,תרג, 
8270070,26111,תרג, 
8270071,26114,שות, 
8270072,26117,שות, 
8973335,26152,שות,NULL
8973223,26204,שות,NULL
8984065,26206,שות,NULL
8973219,26209,שעור,NULL
8274142,26210,שעור,NULL
8973329,26214,שעור,NULL
8973220,26217,שות,NULL
8974639,26230,סמ,NULL
8270076,26300,מטלה,א
8270077,26300,מטלה,ב
8270078,26301,תרג, 
8973327,26310,שות,NULL
8270082,26314,שות, 
8973332,26318,סמ,NULL
8974727,26322,סמ,NULL
8973747,26323,סמ,NULL
8270089,26623,שות, 
8974773,26809,סמ,NULL
8274145,26810,סמ,NULL
8973344,26820,סמ,NULL
8270093,26847,הדר, 
8270094,26867,הדר, 
8270100,27025,שוס, 
8270101,27026,שוס, 
8274134,27027,שעור,NULL
8270102,27030,סמ, 
8270103,27031,שות, 
8270104,27034,שעור, 
8270105,27047,סמ, 
8270106,27049,סמ, 
8270109,27056,תרג,א
8270110,27056,תרג,ב
8270111,27056,תרג,ג
8270112,27056,תרג,ד
8270113,27056,תרג,ה
8270114,27056,תרג,ו
8274143,27062,סמ,NULL
8274137,27063,סמ,NULL
8274136,27065,סמ,NULL
8974738,27066,תרג,NULL
8987121,27078,סמ,NULL
8274138,27081,סמ,NULL
8274140,27083,סמ,NULL
8274144,27085,סמ,NULL
8973613,27401,שעור,NULL
8270127,27402,שעור, 
8973634,27409,סמ,NULL
8270128,27418,שעור, 
8973635,27422,שעור,NULL
8973633,27439,שעור,NULL
8974956,27441,סמ,NULL
8973624,27442,סמ,NULL
8974167,27443,שוס,NULL
8974838,27444,שוס,NULL
8974155,27651,שות,NULL
8270140,27681,שות, 
8270141,27683,שות, 
8974607,27686,שוס,NULL
8270142,27701,שות, 
8974401,27764,שוס,NULL
8974345,27769,שוס,NULL
8974156,27816,שוס,NULL
9006002,27817,שות,
9023558,27819,שוס,NULL
8974348,27868,שוס,NULL
8274207,28099,שעור,NULL
8270146,28100,מטלה, 
8270147,28102,תרג, 
8270148,28104,שעור, 
8270149,28107,תרג, 
8974840,28110,תרג,NULL
8274219,28115,תרג,NULL
8270150,28117,תרג, 
8274236,28118,תרג,NULL
8274220,28119,תרג,NULL
8270152,28202,מטלה, 
8270153,28203,תרג, 
8274225,28206,הדר,א
8274226,28206,הדר,ב
8270154,28218,שעור, 
8270155,28219,שעור, 
8270157,28222,תרג, 
8270158,28223,תרג, 
8270159,28231,תרג, 
8270160,28256,הדר,א
8270161,28256,הדר,ב
8270162,28257,הדר,א
8270163,28257,הדר,ב
8270164,28258,מטלה,א
8270165,28258,מטלה,ב
8274227,28322,תרג,NULL
8974863,28344,תרג,NULL
8274230,28351,תרג,NULL
8973279,28506,תרג,NULL
8270171,28509,תרג, 
8270172,28512,מטלה, 
8270173,28513,מטלה, 
8274229,28615,תרג,NULL
8274232,28827,סמ,NULL
8274233,28830,סמ,NULL
8274235,28831,סמ,NULL
8274234,28853,סמ,NULL
8973743,29004,הדר,NULL
8971719,29005,מכי,NULL
8971720,29006,מכי,NULL
8971721,29007,תרג,NULL
8270186,29011,תרג, 
8270187,29090,שות, 
8270188,29099,תרג, 
8270189,29101,מכי,א
8270190,29101,מכי,ב
8270191,29102,מכי,א
8270192,29103,מכי, 
8270194,29105,הדר, 
8270196,29112,שעור, 
8270197,29113,שעור, 
8270199,29124,שעור, 
8971701,29126,מכי,NULL
8971704,29128,מכי,NULL
8270203,29135,מכי, 
8270204,29138,שעור, 
8270205,29141,מכי, 
8270206,29142,מכי, 
8270207,29144,שעור, 
8270208,29147,שות, 
8270209,29161,שעור, 
8974536,29202,תרג,NULL
8270211,29212,תרג, 
9014986,29214,סמ,NULL
8270213,29299,שעור, 
8270214,29309,שוס, 
8270215,29315,סמ, 
8274125,29336,סמ,NULL
8973664,29359,שוס,NULL
8974596,29363,שוס,NULL
8274123,29515,סמ,NULL
8270222,29523,מטלה,א
8270223,29523,מטלה,ב
8270224,29526,מטלה,א
8270225,29526,מטלה,ב
8270226,29527,מטלה,א
8270227,29527,מטלה,ב
8270228,29528,מטלה,א
8270229,29528,מטלה,ב
8985797,29529,מטלה,NULL
8974462,29532,סמ,NULL
8270232,29559,תרג, 
8973675,29650,סמ,NULL
8974418,29804,סמ,NULL
8974201,29806,סמ,NULL
8270237,29815,סמ, 
8270239,29824,סמ, 
8974375,29844,שעור,NULL
8974203,29850,סמ,NULL
8974339,29855,סמ,NULL
8974670,29860,סמ,NULL
8974533,29878,סמ,NULL
8270249,29880,סמ, 
8270250,29881,סמ, 
8270251,29882,הדר, 
8270253,29885,שעור, 
8270255,29887,שעור, 
8974666,29890,תרג,NULL
8270258,29893,הדר, 
8270259,29894,שעור, 
8274119,29916,סמ,NULL
8274124,29917,סמ,NULL
8973659,29918,שוס,NULL
8974196,29919,סמ,NULL
8973658,29920,סמ,NULL
8974422,29921,סמ,NULL
8974742,29923,סמ,NULL
8974729,29924,סמ,NULL
8270269,30109,שעור,א
8270271,30111,שעור, 
8270272,30112,שעור, 
8976331,30114,סדנה,NULL
8973430,30115,שעור,NULL
8975019,30119,שעור,NULL
8973432,30120,שעור,NULL
8974818,30121,שוס,NULL
8973434,30181,סמ,NULL
8973433,30182,סמ,NULL
8973436,30183,סמ,NULL
8973525,30194,סמ,NULL
8974626,30312,תרג,ה
8270284,30312,שעור, 
8973670,30312,תרג,א
8973671,30312,תרג,ב
8974627,30312,תרג,ו
8974798,30312,תרג,ז
8974799,30312,תרג,ח
8973962,30312,תרג,ד
8973958,30312,תרג,ג
8270295,30313,שעור, 
8974176,30315,שעור,NULL
8973011,30316,תרג,א
8973012,30316,תרג,ב
8972997,30317,סמ,NULL
8973005,30318,שעור,NULL
8270297,30320,סמ, 
8973001,30322,שעור,NULL
8974823,30323,שעור,NULL
8974574,30328,שעור,NULL
8270298,30330,שות, 
8978921,30415,סמ,NULL
8973850,30418,סמ,NULL
8995284,30424,סמ,NULL
8974813,30700,שעור,NULL
8974814,30701,תרג,NULL
8270307,32102,תרג, 
8270308,32103,תרג, 
8270309,32104,מכי,א
8274167,32104,מכי,ב
8274168,32104,מכי,ג
8274171,32110,מכי,NULL
8270313,32111,מכי, 
8270314,32114,מטלה,א
8270315,32114,מטלה,ב
8274177,32116,מכי,NULL
8274181,32203,תרג,NULL
8270317,32204,תרג, 
8270321,32218,תרג, 
8274190,32240,שעור,NULL
8274192,32241,תרג,NULL
8274153,32257,סמ,NULL
8270324,32258,תרג, 
8274173,32272,מכי,NULL
8274152,32310,סמ,NULL
8270328,32327,סמ, 
8274203,32343,סמ,NULL
8274202,32344,תרג,NULL
8975899,32401,סמ,NULL
9014130,32456,סמ,NULL
8274184,32499,סמ,NULL
8274151,32503,סמ,NULL
8274183,32801,סמ,NULL
8974542,32802,סמ,NULL
8274155,32810,סמ,NULL
8274157,32819,סמ,NULL
8274162,32854,סמ,NULL
8972964,33710,סמ,NULL
8972973,33751,סמ,NULL
8270347,33754,סמ, 
8972919,33764,סמ,NULL
8972923,33774,סמ,NULL
8972993,33792,סמ,NULL
8973015,33813,שעור,NULL
8973032,33820,סמ,NULL
8973021,33821,סמ,NULL
8270357,33884,סמ, 
8974624,33929,סמ,NULL
8972921,33984,שות,NULL
8270361,34001,ע.מע, 
8270362,34002,שעור, 
8974149,34008,ע.מע,NULL
9012845,34009,שעור,NULL
8270363,34013,ע.מע, 
8270364,34015,סמ, 
8270366,34017,סדנה, 
8974423,34021,שעור,NULL
8974882,34022,שעור,NULL
8973905,34023,שעור,NULL
8974394,34024,שעור,NULL
8974389,34025,שעור,NULL
8974830,34026,שעור,NULL
8270368,34032,סמ, 
8270369,34035,שעור, 
8270370,34036,שעור, 
8270371,34039,שעור, 
8270372,34040,שעור, 
8270373,34042,שעור, 
8270374,34043,שעור, 
8974858,34044,שעור,NULL
8270376,34050,שעור, 
8270377,34051,ע.מע, 
8270378,34052,שעור, 
8270379,34053,שעור, 
8270380,34054,שעור, 
8270381,34061,שעור, 
8270382,34062,שעור, 
8270383,34068,שעור, 
8270384,34069,שעור, 
8270385,34070,שעור, 
8974028,34074,סמ,NULL
8270386,34081,שעור, 
8270390,34086,ע.מע, 
8270391,34088,ע.מע, 
8270392,34091,שעור, 
8270394,34095,ע.מע, 
8270395,34097,שעור, 
8270396,34100,שעור, 
8270397,34103,ע.מע, 
8974940,34104,סדנה,NULL
8270398,34105,ע.מע, 
8270399,34107,ע.מע, 
8974941,34110,ע.מע,NULL
8270401,34112,ע.מע, 
8270402,34113,ע.מע, 
8270403,34114,ע.מע,
8974808,34115,ע.מע,NULL
8270405,34116,ע.מע, 
8270406,34119,ע.מע, 
8270407,34122,ע.מע, 
8991845,34123,סמ,א
8993569,34123,סמ,ב
8270408,34124,ע.מע, 
8270409,34129,שעור, 
8270410,34130,ע.מע, 
8270413,34159,שעור, 
8270414,34160,סמ, 
8270415,34168,סדנה, 
8974617,34173,שעור,NULL
8974369,34184,סמ,NULL
8270418,34190,שעור, 
8270419,34192,סדנה, 
8270420,34201,שעור, 
8270421,34201,תרג,א
8270422,34201,תרג,ב
8270423,34201,תרג,ג
8270424,34202,שעור, 
8270425,34202,תרג,א
8270426,34202,תרג,ב
8270427,34202,תרג,ג
8270430,34204,שעור, 
8270431,34204,תרג,א
8270432,34204,תרג,ב
8270433,34204,תרג,ג
8270435,34205,שעור, 
8270436,34205,תרג,א
8270437,34205,תרג,ב
8270438,34206,שעור, 
8270439,34207,סדנה, 
8270440,34209,שעור, 
8270441,34209,תרג,א
8270442,34209,תרג,ב
8270443,34211,סדנה, 
8270444,34213,שעור, 
8270446,34225,תרג,א
8270447,34225,תרג,ב
8270448,34225,תרג,ג
8270449,34225,תרג,ד
8270450,34225,תרג,ה
8270451,34225,תרג,ו
8974573,34225,תרג,ז
8270452,34226,שעור, 
8270453,34232,שעור, 
8270454,34234,סדנה, 
8270455,34237,שעור, 
8270456,34243,סדנה, 
8270457,34248,סדנה,
8974809,34253,סדנה,NULL
8270460,34258,ע.מע, 
8270461,34266,סדנה, 
8270462,34270,סמ, 
8270463,34271,שעור, 
8974150,34278,סדנה,NULL
8270464,34283,שעור,א
8270465,34283,שעור,ב
8270466,34283,שעור,ג
8270467,34288,סדנה, 
8270468,34295,שעור, 
8270469,34297,סדנה, 
8270470,34302,סדנה,א
8270471,34303,סדנה, 
8270472,34307,סדנה, 
8270473,34310,שעור,א
8270474,34310,שעור,ב
8270475,34310,שעור,ג
8270476,34311,סדנה, 
8270477,34312,שעור,א
8270478,34312,שעור,ב
8270479,34312,שעור,ג
8974938,34313,סמ,NULL
8270480,34316,סמ, 
8270481,34318,סמ, 
8270483,34320,שעור, 
8270484,34321,סמ, 
8270485,34322,סמ, 
8270486,34323,סמ, 
8270487,34324,סמ, 
8270488,34328,שעור, 
8270489,34329,סדנה, 
8974810,34335,סמ,NULL
8974151,34338,סמ,NULL
8270492,34345,סדנה, 
8270493,34346,סדנה, 
8270494,34390,שעור, 
8270495,34401,שעור,א
8270496,34401,שעור,ב
8270498,34410,תרג, 
8270499,34412,שעור, 
8270501,34427,שעור, 
8270502,34432,שעור, 
8270503,34435,שעור, 
8270505,34450,שעור, 
8270506,34461,סמ, 
8270507,34462,סמ, 
8270509,34465,שעור, 
8270510,34479,תרג, 
8270513,34486,שעור, 
8270514,34488,שעור, 
8270515,34489,שעור, 
8270516,34490,שעור, 
8974466,34495,שעור,NULL
8270520,34498,שעור, 
8270521,34499,שעור, 
8270522,34503,שעור, 
8270523,34507,שות, 
8270524,34509,סמ, 
8270529,34526,שעור, 
8270530,34528,שעור, 
8270531,34531,שעור, 
8972965,34533,שעור,NULL
8974570,34534,שעור,NULL
8974571,34535,סמ,NULL
8987112,34536,שעור,יט
8987111,34536,שעור,יח
8987100,34536,שעור,ז
8987094,34536,שעור,א
8987095,34536,שעור,ב
8987096,34536,שעור,ג
8987097,34536,שעור,ד
8987098,34536,שעור,ה
8987099,34536,שעור,ו
8987101,34536,שעור,ח
8987102,34536,שעור,ט
8987103,34536,שעור,י
8987104,34536,שעור,יא
8987105,34536,שעור,יב
8987106,34536,שעור,יג
8987107,34536,שעור,יד
8987108,34536,שעור,טו
8987109,34536,שעור,טז
8987110,34536,שעור,יז
8987114,34536,שעור,כא
8987117,34536,שעור,כד
8987115,34536,שעור,כב
8987116,34536,שעור,כג
8987113,34536,שעור,כ
8984495,34539,שעור,NULL
8270532,34569,שעור,א
8270533,34569,שעור,ב
8270534,34569,שעור,ג
8270535,34638,שעור, 
8270536,34649,שעור, 
8270537,34777,שעור, 
8270538,34777,תרג,א
8270539,34777,תרג,ב
8270540,34805,שעור, 
8972934,34809,שעור,NULL
8270542,34812,שעור, 
8270544,34814,ע.מע, 
8270545,34815,ע.מע, 
8270546,34816,שעור, 
8270547,34822,שעור, 
8270549,34829,תרג, 
8270551,34837,שעור, 
8270554,34845,שעור, 
8270557,34851,שעור, 
8270558,34852,תרג, 
8270559,34854,סמ, 
8270560,34856,שעור, 
8270562,34858,שעור, 
